[Epoch  840] 🔧 LR: 0.000100 | AvgLoss: 0.2405 | Train Acc: 93.03%
[Epoch  845] 🔧 LR: 0.000100 | AvgLoss: 0.2019 | Train Acc: 94.24%
[Epoch  850] 🔧 LR: 0.000100 | AvgLoss: 0.3022 | Train Acc: 91.21%
[Epoch  855] 🔧 LR: 0.000100 | AvgLoss: 0.2891 | Train Acc: 89.70%
[Epoch  860] 🔧 LR: 0.000100 | AvgLoss: 0.2498 | Train Acc: 92.73%
[Epoch  865] 🔧 LR: 0.000100 | AvgLoss: 0.1958 | Train Acc: 94.85%
[Epoch  870] 🔧 LR: 0.000100 | AvgLoss: 0.3002 | Train Acc: 94.24%
[Epoch  875] 🔧 LR: 0.000100 | AvgLoss: 0.2407 | Train Acc: 93.03%
[Epoch  880] 🔧 LR: 0.000100 | AvgLoss: 0.2473 | Train Acc: 92.73%
[Epoch  885] 🔧 LR: 0.000100 | AvgLoss: 0.3291 | Train Acc: 89.09%
[Epoch  890] 🔧 LR: 0.000100 | AvgLoss: 0.2916 | Train Acc: 95.45%
[Epoch  895] 🔧 LR: 0.000100 | AvgLoss: 0.2239 | Train Acc: 93.03%
[Epoch  900] 🔧 LR: 0.000100 | AvgLoss: 0.2620 | Train Acc: 89.70%
[Epoch  905] 🔧 LR: 0.000100 | AvgLoss: 0.2857 | Train Acc: 93.33%
[Epoch  910] 🔧 LR: 0.000100 | AvgLoss: 0.2739 | Train Acc: 91.21%
[Epoch  915] 🔧 LR: 0.000100 | AvgLoss: 0.2762 | Train Acc: 91.82%
[Epoch  920] 🔧 LR: 0.000100 | AvgLoss: 0.1838 | Train Acc: 94.55%
[Epoch  925] 🔧 LR: 0.000100 | AvgLoss: 0.2031 | Train Acc: 92.73%
[Epoch  930] 🔧 LR: 0.000100 | AvgLoss: 0.2379 | Train Acc: 93.64%
[Epoch  935] 🔧 LR: 0.000100 | AvgLoss: 0.2532 | Train Acc: 93.94%
[Epoch  940] 🔧 LR: 0.000100 | AvgLoss: 0.2878 | Train Acc: 93.03%
[Epoch  945] 🔧 LR: 0.000100 | AvgLoss: 0.2284 | Train Acc: 94.24%
[Epoch  950] 🔧 LR: 0.000100 | AvgLoss: 0.2170 | Train Acc: 95.76%
[Epoch  955] 🔧 LR: 0.000100 | AvgLoss: 0.2012 | Train Acc: 97.58%
[Epoch  960] 🔧 LR: 0.000100 | AvgLoss: 0.2394 | Train Acc: 93.33%
[Epoch  965] 🔧 LR: 0.000100 | AvgLoss: 0.2150 | Train Acc: 94.24%
[Epoch  970] 🔧 LR: 0.000100 | AvgLoss: 0.1963 | Train Acc: 94.85%
[Epoch  975] 🔧 LR: 0.000100 | AvgLoss: 0.2254 | Train Acc: 94.24%
[Epoch  980] 🔧 LR: 0.000100 | AvgLoss: 0.2120 | Train Acc: 95.45%
[Epoch  985] 🔧 LR: 0.000100 | AvgLoss: 0.2239 | Train Acc: 93.94%
[Epoch  990] 🔧 LR: 0.000100 | AvgLoss: 0.3067 | Train Acc: 89.39%
[Epoch  995] 🔧 LR: 0.000100 | AvgLoss: 0.2273 | Train Acc: 93.03%
[Epoch 1000] 🔧 LR: 0.000100 | AvgLoss: 0.3153 | Train Acc: 92.42%
[Epoch 1005] 🔧 LR: 0.000100 | AvgLoss: 0.2256 | Train Acc: 95.45%
[Epoch 1010] 🔧 LR: 0.000100 | AvgLoss: 0.2520 | Train Acc: 91.21%
[Epoch 1015] 🔧 LR: 0.000100 | AvgLoss: 0.2389 | Train Acc: 93.33%
[Epoch 1020] 🔧 LR: 0.000100 | AvgLoss: 0.1929 | Train Acc: 94.55%
[Epoch 1025] 🔧 LR: 0.000100 | AvgLoss: 0.2584 | Train Acc: 93.03%
[Epoch 1030] 🔧 LR: 0.000100 | AvgLoss: 0.2075 | Train Acc: 93.64%
[Epoch 1035] 🔧 LR: 0.000100 | AvgLoss: 0.2309 | Train Acc: 93.64%
