[Epoch    5] 🔧 LR: 0.010000 | AvgLoss: 1.1217 | Train Acc: 34.85%
[Epoch  545] 🔧 LR: 0.001000 | AvgLoss: 0.3437 | Train Acc: 87.58%
[Epoch  550] 🔧 LR: 0.001000 | AvgLoss: 0.3349 | Train Acc: 85.45%
[Epoch  555] 🔧 LR: 0.001000 | AvgLoss: 0.3112 | Train Acc: 87.58%
[Epoch  560] 🔧 LR: 0.001000 | AvgLoss: 0.3323 | Train Acc: 88.48%
[Epoch  565] 🔧 LR: 0.001000 | AvgLoss: 0.3974 | Train Acc: 85.76%
[Epoch  570] 🔧 LR: 0.001000 | AvgLoss: 0.3161 | Train Acc: 90.30%
[Epoch  575] 🔧 LR: 0.001000 | AvgLoss: 0.3219 | Train Acc: 88.79%
[Epoch  580] 🔧 LR: 0.001000 | AvgLoss: 0.3245 | Train Acc: 87.27%
[Epoch  585] 🔧 LR: 0.001000 | AvgLoss: 0.2882 | Train Acc: 90.61%
[Epoch  590] 🔧 LR: 0.001000 | AvgLoss: 0.2731 | Train Acc: 89.39%
[Epoch  595] 🔧 LR: 0.001000 | AvgLoss: 0.2747 | Train Acc: 90.00%
[Epoch  600] 🔧 LR: 0.001000 | AvgLoss: 0.3920 | Train Acc: 90.00%
[Epoch  605] 🔧 LR: 0.001000 | AvgLoss: 0.2534 | Train Acc: 91.52%
[Epoch  610] 🔧 LR: 0.001000 | AvgLoss: 0.2412 | Train Acc: 91.21%
[Epoch  615] 🔧 LR: 0.001000 | AvgLoss: 0.2909 | Train Acc: 91.21%
[Epoch  620] 🔧 LR: 0.001000 | AvgLoss: 0.2997 | Train Acc: 89.70%
[Epoch  625] 🔧 LR: 0.001000 | AvgLoss: 0.2847 | Train Acc: 92.73%
[Epoch  630] 🔧 LR: 0.001000 | AvgLoss: 0.2409 | Train Acc: 92.73%
[Epoch  635] 🔧 LR: 0.001000 | AvgLoss: 0.3053 | Train Acc: 89.09%
[Epoch  640] 🔧 LR: 0.001000 | AvgLoss: 0.2538 | Train Acc: 90.61%
[Epoch  645] 🔧 LR: 0.001000 | AvgLoss: 0.2348 | Train Acc: 92.73%
[Epoch  650] 🔧 LR: 0.001000 | AvgLoss: 0.2465 | Train Acc: 92.12%
[Epoch  655] 🔧 LR: 0.001000 | AvgLoss: 0.2958 | Train Acc: 90.30%
[Epoch  660] 🔧 LR: 0.001000 | AvgLoss: 0.2490 | Train Acc: 90.61%
[Epoch  665] 🔧 LR: 0.001000 | AvgLoss: 0.2679 | Train Acc: 90.61%
[Epoch  670] 🔧 LR: 0.001000 | AvgLoss: 0.2432 | Train Acc: 92.73%
[Epoch  675] 🔧 LR: 0.001000 | AvgLoss: 0.3403 | Train Acc: 90.91%
[Epoch  680] 🔧 LR: 0.001000 | AvgLoss: 0.2194 | Train Acc: 93.94%
[Epoch  685] 🔧 LR: 0.001000 | AvgLoss: 0.2288 | Train Acc: 93.33%
[Epoch  690] 🔧 LR: 0.001000 | AvgLoss: 0.2806 | Train Acc: 91.21%
[Epoch  695] 🔧 LR: 0.001000 | AvgLoss: 0.2289 | Train Acc: 94.24%
[Epoch  700] 🔧 LR: 0.001000 | AvgLoss: 0.2914 | Train Acc: 91.82%
[Epoch  705] 🔧 LR: 0.001000 | AvgLoss: 0.2761 | Train Acc: 90.61%
[Epoch  710] 🔧 LR: 0.001000 | AvgLoss: 0.2253 | Train Acc: 92.73%
[Epoch  715] 🔧 LR: 0.001000 | AvgLoss: 0.2422 | Train Acc: 92.42%
[Epoch  720] 🔧 LR: 0.001000 | AvgLoss: 0.2460 | Train Acc: 91.82%
[Epoch  725] 🔧 LR: 0.001000 | AvgLoss: 0.3080 | Train Acc: 90.91%
[Epoch  730] 🔧 LR: 0.001000 | AvgLoss: 0.2555 | Train Acc: 91.82%
[Epoch  735] 🔧 LR: 0.001000 | AvgLoss: 0.2529 | Train Acc: 92.12%
[Epoch  740] 🔧 LR: 0.001000 | AvgLoss: 0.2291 | Train Acc: 93.03%
[Epoch  745] 🔧 LR: 0.001000 | AvgLoss: 0.2654 | Train Acc: 92.42%
[Epoch  750] 🔧 LR: 0.001000 | AvgLoss: 0.1900 | Train Acc: 96.06%
[Epoch  755] 🔧 LR: 0.001000 | AvgLoss: 0.3043 | Train Acc: 93.94%
[Epoch  760] 🔧 LR: 0.001000 | AvgLoss: 0.2119 | Train Acc: 93.33%
[Epoch  765] 🔧 LR: 0.001000 | AvgLoss: 0.2380 | Train Acc: 91.52%
[Epoch  770] 🔧 LR: 0.001000 | AvgLoss: 0.1900 | Train Acc: 95.45%
[Epoch  775] 🔧 LR: 0.001000 | AvgLoss: 0.2587 | Train Acc: 92.12%
[Epoch  780] 🔧 LR: 0.001000 | AvgLoss: 0.3144 | Train Acc: 93.03%
[Epoch  785] 🔧 LR: 0.001000 | AvgLoss: 0.2919 | Train Acc: 92.73%
[Epoch  790] 🔧 LR: 0.001000 | AvgLoss: 0.2816 | Train Acc: 93.64%
[Epoch  795] 🔧 LR: 0.001000 | AvgLoss: 0.2497 | Train Acc: 90.91%
[Epoch  800] 🔧 LR: 0.000100 | AvgLoss: 0.1975 | Train Acc: 93.94%
[Epoch  805] 🔧 LR: 0.000100 | AvgLoss: 0.2021 | Train Acc: 94.24%
[Epoch  810] 🔧 LR: 0.000100 | AvgLoss: 0.2576 | Train Acc: 95.15%
[Epoch  815] 🔧 LR: 0.000100 | AvgLoss: 0.1864 | Train Acc: 93.64%
[Epoch  820] 🔧 LR: 0.000100 | AvgLoss: 0.1486 | Train Acc: 96.36%
[Epoch  825] 🔧 LR: 0.000100 | AvgLoss: 0.2096 | Train Acc: 96.06%
[Epoch  830] 🔧 LR: 0.000100 | AvgLoss: 0.1847 | Train Acc: 94.85%
[Epoch  835] 🔧 LR: 0.000100 | AvgLoss: 0.2534 | Train Acc: 92.73%
[Epoch  840] 🔧 LR: 0.000100 | AvgLoss: 0.2534 | Train Acc: 94.24%
[Epoch  845] 🔧 LR: 0.000100 | AvgLoss: 0.2197 | Train Acc: 93.33%
[Epoch  850] 🔧 LR: 0.000100 | AvgLoss: 0.1547 | Train Acc: 96.67%
[Epoch  855] 🔧 LR: 0.000100 | AvgLoss: 0.2133 | Train Acc: 93.33%
[Epoch  860] 🔧 LR: 0.000100 | AvgLoss: 0.1662 | Train Acc: 94.24%
[Epoch  865] 🔧 LR: 0.000100 | AvgLoss: 0.2258 | Train Acc: 93.94%
[Epoch  870] 🔧 LR: 0.000100 | AvgLoss: 0.1975 | Train Acc: 95.45%
[Epoch  875] 🔧 LR: 0.000100 | AvgLoss: 0.1473 | Train Acc: 96.67%
[Epoch  880] 🔧 LR: 0.000100 | AvgLoss: 0.1999 | Train Acc: 92.73%
[Epoch  885] 🔧 LR: 0.000100 | AvgLoss: 0.1761 | Train Acc: 96.06%
[Epoch  890] 🔧 LR: 0.000100 | AvgLoss: 0.2434 | Train Acc: 93.64%
[Epoch  895] 🔧 LR: 0.000100 | AvgLoss: 0.2287 | Train Acc: 92.42%
[Epoch  900] 🔧 LR: 0.000100 | AvgLoss: 0.1793 | Train Acc: 94.55%
[Epoch  905] 🔧 LR: 0.000100 | AvgLoss: 0.1546 | Train Acc: 94.85%
[Epoch  910] 🔧 LR: 0.000100 | AvgLoss: 0.2132 | Train Acc: 94.85%
[Epoch  915] 🔧 LR: 0.000100 | AvgLoss: 0.2456 | Train Acc: 94.24%
[Epoch  920] 🔧 LR: 0.000100 | AvgLoss: 0.2385 | Train Acc: 94.85%
[Epoch  925] 🔧 LR: 0.000100 | AvgLoss: 0.1737 | Train Acc: 96.06%
[Epoch  930] 🔧 LR: 0.000100 | AvgLoss: 0.1813 | Train Acc: 96.36%
[Epoch  935] 🔧 LR: 0.000100 | AvgLoss: 0.1376 | Train Acc: 96.36%
[Epoch  940] 🔧 LR: 0.000100 | AvgLoss: 0.2076 | Train Acc: 94.85%
[Epoch  945] 🔧 LR: 0.000100 | AvgLoss: 0.1872 | Train Acc: 94.55%
[Epoch  950] 🔧 LR: 0.000100 | AvgLoss: 0.1810 | Train Acc: 96.67%
[Epoch  955] 🔧 LR: 0.000100 | AvgLoss: 0.2176 | Train Acc: 96.97%
[Epoch  960] 🔧 LR: 0.000100 | AvgLoss: 0.2296 | Train Acc: 93.94%
[Epoch  965] 🔧 LR: 0.000100 | AvgLoss: 0.2115 | Train Acc: 94.85%
[Epoch  970] 🔧 LR: 0.000100 | AvgLoss: 0.2497 | Train Acc: 92.42%
[Epoch  975] 🔧 LR: 0.000100 | AvgLoss: 0.2359 | Train Acc: 95.15%
[Epoch  980] 🔧 LR: 0.000100 | AvgLoss: 0.1624 | Train Acc: 95.45%
[Epoch  985] 🔧 LR: 0.000100 | AvgLoss: 0.2667 | Train Acc: 96.06%
[Epoch  990] 🔧 LR: 0.000100 | AvgLoss: 0.1564 | Train Acc: 96.67%
[Epoch  995] 🔧 LR: 0.000100 | AvgLoss: 0.1409 | Train Acc: 96.36%
[Epoch 1000] 🔧 LR: 0.000100 | AvgLoss: 0.1990 | Train Acc: 95.15%
[Epoch 1005] 🔧 LR: 0.000100 | AvgLoss: 0.2223 | Train Acc: 96.67%
[Epoch 1010] 🔧 LR: 0.000100 | AvgLoss: 0.1480 | Train Acc: 97.58%
[Epoch 1015] 🔧 LR: 0.000100 | AvgLoss: 0.1565 | Train Acc: 95.15%
[Epoch 1020] 🔧 LR: 0.000100 | AvgLoss: 0.1570 | Train Acc: 95.15%
[Epoch 1025] 🔧 LR: 0.000100 | AvgLoss: 0.2229 | Train Acc: 93.64%
[Epoch 1030] 🔧 LR: 0.000100 | AvgLoss: 0.1619 | Train Acc: 97.88%
[Epoch 1035] 🔧 LR: 0.000100 | AvgLoss: 0.1902 | Train Acc: 95.45%
[Epoch 1040] 🔧 LR: 0.000100 | AvgLoss: 0.1595 | Train Acc: 96.06%
[Epoch 1045] 🔧 LR: 0.000100 | AvgLoss: 0.1688 | Train Acc: 94.85%
[Epoch 1050] 🔧 LR: 0.000100 | AvgLoss: 0.1617 | Train Acc: 95.15%
[Epoch 1055] 🔧 LR: 0.000100 | AvgLoss: 0.1691 | Train Acc: 95.45%
[Epoch 1060] 🔧 LR: 0.000100 | AvgLoss: 0.1972 | Train Acc: 93.94%
[Epoch 1065] 🔧 LR: 0.000100 | AvgLoss: 0.1621 | Train Acc: 95.76%
[Epoch 1070] 🔧 LR: 0.000100 | AvgLoss: 0.2062 | Train Acc: 93.94%
[Epoch 1075] 🔧 LR: 0.000100 | AvgLoss: 0.1654 | Train Acc: 96.67%
[Epoch 1080] 🔧 LR: 0.000100 | AvgLoss: 0.1988 | Train Acc: 94.24%
[Epoch 1085] 🔧 LR: 0.000100 | AvgLoss: 0.2299 | Train Acc: 94.24%
[Epoch 1090] 🔧 LR: 0.000100 | AvgLoss: 0.1891 | Train Acc: 93.94%
[Epoch 1095] 🔧 LR: 0.000100 | AvgLoss: 0.1885 | Train Acc: 94.85%
[Epoch 1100] 🔧 LR: 0.000100 | AvgLoss: 0.2364 | Train Acc: 92.12%
[Epoch 1105] 🔧 LR: 0.000100 | AvgLoss: 0.1297 | Train Acc: 96.67%
[Epoch 1110] 🔧 LR: 0.000100 | AvgLoss: 0.1513 | Train Acc: 97.27%
[Epoch 1115] 🔧 LR: 0.000100 | AvgLoss: 0.1919 | Train Acc: 96.97%
[Epoch 1120] 🔧 LR: 0.000100 | AvgLoss: 0.1941 | Train Acc: 96.36%
[Epoch 1125] 🔧 LR: 0.000100 | AvgLoss: 0.1927 | Train Acc: 95.45%
[Epoch 1130] 🔧 LR: 0.000100 | AvgLoss: 0.1256 | Train Acc: 97.58%
[Epoch 1135] 🔧 LR: 0.000100 | AvgLoss: 0.1921 | Train Acc: 94.55%
[Epoch 1140] 🔧 LR: 0.000100 | AvgLoss: 0.1245 | Train Acc: 96.97%
[Epoch 1145] 🔧 LR: 0.000100 | AvgLoss: 0.1309 | Train Acc: 96.97%
[Epoch 1150] 🔧 LR: 0.000100 | AvgLoss: 0.2269 | Train Acc: 96.97%
[Epoch 1155] 🔧 LR: 0.000100 | AvgLoss: 0.1681 | Train Acc: 97.58%
[Epoch 1160] 🔧 LR: 0.000100 | AvgLoss: 0.2178 | Train Acc: 93.33%
[Epoch 1165] 🔧 LR: 0.000100 | AvgLoss: 0.1422 | Train Acc: 96.67%
[Epoch 1170] 🔧 LR: 0.000100 | AvgLoss: 0.1511 | Train Acc: 96.67%
[Epoch 1175] 🔧 LR: 0.000100 | AvgLoss: 0.2606 | Train Acc: 93.64%
[Epoch 1180] 🔧 LR: 0.000100 | AvgLoss: 0.1765 | Train Acc: 94.55%
[Epoch 1185] 🔧 LR: 0.000100 | AvgLoss: 0.1407 | Train Acc: 96.06%
[Epoch 1190] 🔧 LR: 0.000100 | AvgLoss: 0.1817 | Train Acc: 94.55%
[Epoch 1195] 🔧 LR: 0.000100 | AvgLoss: 0.1320 | Train Acc: 97.88%
[Epoch 1200] 🔧 LR: 0.000010 | AvgLoss: 0.1579 | Train Acc: 96.67%
